,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,target,is_correct
0,0.08264915161466886,0.19444444444444445,0.3484848484848485,0.0,1,False
1,0.08264915161466886,0.19444444444444445,0.3484848484848485,0.0,4,True
2,0.08264915161466886,0.19444444444444445,0.3484848484848485,0.0,3,False
3,0.08264915161466886,0.19444444444444445,0.3484848484848485,0.0,2,False
4,0.0815544608648057,0.1,0.030303030303030304,0.0,3,False
5,0.0815544608648057,0.1,0.030303030303030304,0.0,4,True
6,0.0815544608648057,0.1,0.030303030303030304,0.0,1,False
7,0.0815544608648057,0.1,0.030303030303030304,0.0,2,False
8,0.5369458128078818,0.03888888888888889,0.21212121212121213,0.15461703650680028,1,True
9,0.5369458128078818,0.03888888888888889,0.21212121212121213,0.15461703650680028,4,False
10,0.5369458128078818,0.03888888888888889,0.21212121212121213,0.15461703650680028,2,False
11,0.5369458128078818,0.03888888888888889,0.21212121212121213,0.15461703650680028,3,False
12,0.08045977011494253,0.14722222222222223,0.18181818181818182,0.0,3,False
13,0.08045977011494253,0.14722222222222223,0.18181818181818182,0.0,1,False
14,0.08045977011494253,0.14722222222222223,0.18181818181818182,0.0,2,False
15,0.08045977011494253,0.14722222222222223,0.18181818181818182,0.0,4,True
16,0.09578544061302682,0.1527777777777778,0.3333333333333333,0.021474588403722263,2,False
17,0.09578544061302682,0.1527777777777778,0.3333333333333333,0.021474588403722263,3,False
18,0.09578544061302682,0.1527777777777778,0.3333333333333333,0.021474588403722263,4,True
19,0.09578544061302682,0.1527777777777778,0.3333333333333333,0.021474588403722263,1,False
20,0.5659551176792557,0.31666666666666665,0.24242424242424243,0.07730851825340014,1,False
21,0.5659551176792557,0.31666666666666665,0.24242424242424243,0.07730851825340014,3,False
22,0.5659551176792557,0.31666666666666665,0.24242424242424243,0.07730851825340014,2,True
23,0.5659551176792557,0.31666666666666665,0.24242424242424243,0.07730851825340014,4,False
24,0.5495347564313081,0.2833333333333333,0.22727272727272727,0.13600572655690765,4,False
25,0.5495347564313081,0.2833333333333333,0.22727272727272727,0.13600572655690765,1,True
26,0.5495347564313081,0.2833333333333333,0.22727272727272727,0.13600572655690765,2,False
27,0.5495347564313081,0.2833333333333333,0.22727272727272727,0.13600572655690765,3,False
28,0.07991242474001095,0.08055555555555556,0.09090909090909091,0.0,4,True
29,0.07991242474001095,0.08055555555555556,0.09090909090909091,0.0,1,False
30,0.07991242474001095,0.08055555555555556,0.09090909090909091,0.0,2,False
31,0.07991242474001095,0.08055555555555556,0.09090909090909091,0.0,3,False
32,0.12643678160919541,0.0,0.4393939393939394,0.14387974230493916,3,True
33,0.12643678160919541,0.0,0.4393939393939394,0.14387974230493916,4,False
34,0.12643678160919541,0.0,0.4393939393939394,0.14387974230493916,1,False
35,0.12643678160919541,0.0,0.4393939393939394,0.14387974230493916,2,False
36,0.10290093048713739,0.08611111111111111,0.3181818181818182,0.15461703650680028,3,True
37,0.10290093048713739,0.08611111111111111,0.3181818181818182,0.15461703650680028,2,False
38,0.10290093048713739,0.08611111111111111,0.3181818181818182,0.15461703650680028,4,False
39,0.10290093048713739,0.08611111111111111,0.3181818181818182,0.15461703650680028,1,False
40,0.08483853311439518,0.1638888888888889,0.06060606060606061,0.0,2,False
41,0.08483853311439518,0.1638888888888889,0.06060606060606061,0.0,4,True
42,0.08483853311439518,0.1638888888888889,0.06060606060606061,0.0,1,False
43,0.08483853311439518,0.1638888888888889,0.06060606060606061,0.0,3,False
44,0.524904214559387,0.9,0.18181818181818182,0.1732283464566929,4,False
45,0.524904214559387,0.9,0.18181818181818182,0.1732283464566929,1,True
46,0.524904214559387,0.9,0.18181818181818182,0.1732283464566929,2,False
47,0.524904214559387,0.9,0.18181818181818182,0.1732283464566929,3,False
48,0.12588943623426382,0.11388888888888889,0.2878787878787879,0.3035075161059413,2,False
49,0.12588943623426382,0.11388888888888889,0.2878787878787879,0.3035075161059413,4,False
50,0.12588943623426382,0.11388888888888889,0.2878787878787879,0.3035075161059413,3,True
51,0.12588943623426382,0.11388888888888889,0.2878787878787879,0.3035075161059413,1,False
52,0.08921729611384784,0.06666666666666667,0.19696969696969696,0.27988546886184684,4,False
53,0.08921729611384784,0.06666666666666667,0.19696969696969696,0.27988546886184684,1,False
54,0.08921729611384784,0.06666666666666667,0.19696969696969696,0.27988546886184684,2,False
55,0.08921729611384784,0.06666666666666667,0.19696969696969696,0.27988546886184684,3,True
56,0.08319649698960044,0.9555555555555556,0.25757575757575757,0.22405153901216893,4,False
57,0.08319649698960044,0.9555555555555556,0.25757575757575757,0.22405153901216893,3,True
58,0.08319649698960044,0.9555555555555556,0.25757575757575757,0.22405153901216893,1,False
59,0.08319649698960044,0.9555555555555556,0.25757575757575757,0.22405153901216893,2,False
